0,1,2,3
7.57575757575758,7.75193798449612,9.70873786407767,T
7.57575757575758,7.75193798449612,7.8740157480315,T
8.92857142857143,7.19424460431655,7.2992700729927,T
7.04225352112676,7.19424460431655,6.36942675159236,T
7.8125,7.09219858156028,8.13008130081301,T
7.57575757575758,9.1743119266055,9.34579439252336,T
8.92857142857143,7.19424460431655,6.80272108843537,T
8.92857142857143,7.19424460431655,7.2992700729927,T
7.2463768115942,6.2111801242236,6.99300699300699,T
5.81395348837209,7.19424460431655,8.54700854700855,T
7.8125,7.63358778625954,7.8740157480315,T
7.2463768115942,6.62251655629139,7.5187969924812,T
7.57575757575758,7.19424460431655,6.80272108843537,T
8.47457627118644,8.26446280991736,6.80272108843537,T
8.19672131147541,7.19424460431655,6.36942675159236,T
8.92857142857143,9.1743119266055,9.34579439252336,T
9.25925925925926,9.00900900900901,5.46448087431694,T
7.57575757575758,7.75193798449612,7.8740157480315,T
9.25925925925926,9.00900900900901,5.46448087431694,T
7.8125,7.63358778625954,5.46448087431694,T
8.19672131147541,7.75193798449612,5.64971751412429,T
6.32911392405063,6.2111801242236,4.69483568075117,T
5.95238095238095,6.2111801242236,6.99300699300699,T
8.92857142857143,9.1743119266055,8.84955752212389,T
8.47457627118644,8.26446280991736,5.18134715025907,T
9.25925925925926,7.63358778625954,8.84955752212389,T
9.80392156862745,8.26446280991736,9.70873786407767,T
7.04225352112676,7.19424460431655,7.2992700729927,T
8.19672131147541,9.1743119266055,7.8740157480315,T
6.57894736842105,8.40336134453782,9.70873786407767,T
8.92857142857143,8.40336134453782,9.70873786407767,T
7.57575757575758,7.19424460431655,8.54700854700855,T
7.04225352112676,5.58659217877095,5.0761421319797,T
7.57575757575758,7.75193798449612,7.8740157480315,T
6.17283950617284,7.19424460431655,7.8740157480315,T
8.19672131147541,7.19424460431655,6.36942675159236,T
9.80392156862745,9.9009900990099,8.13008130081301,T
9.25925925925926,7.63358778625954,8.84955752212389,T
9.80392156862745,9.9009900990099,6.80272108843537,T
7.57575757575758,9.1743119266055,9.34579439252336,T
8.47457627118644,7.63358778625954,8.84955752212389,T
9.80392156862745,8.26446280991736,9.70873786407767,T
6.32911392405063,6.2111801242236,4.69483568075117,T
7.57575757575758,6.28930817610063,7.2992700729927,T
6.32911392405063,6.2111801242236,4.69483568075117,T
6.32911392405063,6.2111801242236,4.69483568075117,T
7.2463768115942,6.62251655629139,7.5187969924812,T
8.19672131147541,9.9009900990099,5.3475935828877,T
7.8125,7.09219858156028,8.13008130081301,T
7.57575757575758,7.19424460431655,6.36942675159236,T
7.57575757575758,6.71140939597315,6.80272108843537,T
7.57575757575758,8.40336134453782,8.54700854700855,T
6.57894736842105,6.71140939597315,6.36942675159236,T
9.25925925925926,6.62251655629139,8.54700854700855,T
5.31914893617021,7.09219858156028,6.5359477124183,T
7.04225352112676,7.19424460431655,6.36942675159236,T
8.92857142857143,9.1743119266055,9.34579439252336,T
7.8125,7.63358778625954,5.46448087431694,T
7.04225352112676,5.58659217877095,5.0761421319797,T
8.92857142857143,7.19424460431655,7.2992700729927,T
8.19672131147541,8.26446280991736,9.70873786407767,T
8.19672131147541,8.26446280991736,9.70873786407767,T
8.19672131147541,7.19424460431655,6.80272108843537,T
8.19672131147541,7.19424460431655,6.36942675159236,T
6.17283950617284,5.0251256281407,7.2992700729927,T
8.19672131147541,7.19424460431655,6.36942675159236,T
6.32911392405063,8.26446280991736,6.13496932515337,T
8.92857142857143,7.75193798449612,5.98802395209581,T
7.04225352112676,7.19424460431655,7.2992700729927,T
7.8125,7.09219858156028,8.13008130081301,T
6.32911392405063,6.2111801242236,4.69483568075117,T
7.8125,7.63358778625954,5.46448087431694,T
7.8125,7.09219858156028,8.13008130081301,T
5.95238095238095,5.84795321637427,9.34579439252336,T
8.92857142857143,7.19424460431655,7.2992700729927,T
8.92857142857143,7.19424460431655,7.2992700729927,T
7.8125,7.63358778625954,5.46448087431694,T
8.47457627118644,7.63358778625954,8.84955752212389,T
8.19672131147541,7.19424460431655,6.36942675159236,T
2.61780104712042,2.78551532033426,2.80112044817927,F
7.8125,7.63358778625954,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
6.75675675675676,9.1743119266055,7.8740157480315,F
5.81395348837209,6.62251655629139,6.13496932515337,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
4.80769230769231,6.62251655629139,8.54700854700855,F
7.04225352112676,9.1743119266055,6.36942675159236,F
5.95238095238095,7.09219858156028,8.13008130081301,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.05050505050505,5.84795321637427,8.84955752212389,F
2.61780104712042,2.78551532033426,2.80112044817927,F
4.80769230769231,6.2111801242236,3.80228136882129,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.49450549450549,8.26446280991736,6.99300699300699,F
8.19672131147541,6.28930817610063,8.13008130081301,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.81395348837209,8.26446280991736,6.99300699300699,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
9.25925925925926,8.26446280991736,5.98802395209581,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
9.25925925925926,6.62251655629139,6.36942675159236,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
8.19672131147541,9.00900900900901,6.5359477124183,F
2.61780104712042,2.78551532033426,2.80112044817927,F
3.24675324675325,3.98406374501992,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.81395348837209,8.40336134453782,7.2992700729927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.49450549450549,7.75193798449612,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.2463768115942,3.98406374501992,4.29184549356223,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.49450549450549,7.09219858156028,6.13496932515337,F
3.35570469798658,4.149377593361,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.61797752808989,8.26446280991736,8.84955752212389,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.57575757575758,8.40336134453782,9.70873786407767,F
7.57575757575758,8.40336134453782,9.70873786407767,F
7.57575757575758,7.75193798449612,9.34579439252336,F
2.61780104712042,2.78551532033426,2.80112044817927,F
8.47457627118644,7.63358778625954,6.80272108843537,F
2.61780104712042,2.78551532033426,2.80112044817927,F
6.32911392405063,9.1743119266055,7.2992700729927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
3.47222222222222,7.09219858156028,4.48430493273543,F
5.49450549450549,7.75193798449612,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
6.32911392405063,5.84795321637427,6.36942675159236,F
5.31914893617021,6.2111801242236,3.80228136882129,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.05050505050505,6.2111801242236,3.80228136882129,F
8.19672131147541,9.00900900900901,5.46448087431694,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.57575757575758,8.40336134453782,9.70873786407767,F
2.95857988165681,3.55871886120996,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.95238095238095,9.9009900990099,8.84955752212389,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.45098039215686,5.52486187845304,3.66300366300366,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
4.80769230769231,6.62251655629139,8.54700854700855,F
6.17283950617284,7.19424460431655,5.98802395209581,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
6.17283950617284,6.71140939597315,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
8.92857142857143,6.71140939597315,8.84955752212389,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.8125,9.00900900900901,8.54700854700855,F
3.04878048780488,3.02114803625378,3.09597523219814,F
5.95238095238095,3.32225913621262,6.13496932515337,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.57575757575758,8.40336134453782,6.80272108843537,F
7.04225352112676,6.62251655629139,8.13008130081301,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
9.80392156862745,8.26446280991736,7.5187969924812,F
8.92857142857143,7.63358778625954,8.13008130081301,F
8.19672131147541,8.26446280991736,8.13008130081301,F
8.19672131147541,8.26446280991736,8.13008130081301,F
8.19672131147541,8.26446280991736,8.13008130081301,F
8.19672131147541,8.26446280991736,8.13008130081301,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
8.47457627118644,9.00900900900901,6.99300699300699,F
2.61780104712042,2.78551532033426,2.80112044817927,F
8.47457627118644,7.09219858156028,5.64971751412429,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.57575757575758,7.75193798449612,9.34579439252336,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
8.47457627118644,9.1743119266055,5.78034682080925,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.49450549450549,6.28930817610063,9.70873786407767,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.49450549450549,6.28930817610063,9.70873786407767,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.04225352112676,7.75193798449612,6.36942675159236,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
6.17283950617284,6.71140939597315,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.49450549450549,7.75193798449612,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
4.58715596330275,7.75193798449612,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.8125,5.58659217877095,5.64971751412429,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.8125,5.58659217877095,5.64971751412429,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
6.17283950617284,7.63358778625954,8.54700854700855,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.04225352112676,6.28930817610063,5.3475935828877,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.04225352112676,6.28930817610063,5.3475935828877,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
6.17283950617284,7.19424460431655,7.2992700729927,F
6.17283950617284,7.19424460431655,7.2992700729927,F
8.19672131147541,9.9009900990099,7.2992700729927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
7.04225352112676,9.1743119266055,7.2992700729927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
5.05050505050505,3.83141762452107,5.46448087431694,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
2.61780104712042,2.78551532033426,2.80112044817927,F
3.47222222222222,5.23560209424084,5.46448087431694,F
4.20168067226891,9.9009900990099,8.84955752212389,F
4.58715596330275,8.40336134453782,8.84955752212389,F
4.03225806451613,9.9009900990099,8.84955752212389,F
4.20168067226891,9.9009900990099,8.84955752212389,F
4.80769230769231,9.1743119266055,8.13008130081301,F
4.58715596330275,8.40336134453782,8.84955752212389,F
4.20168067226891,9.9009900990099,8.84955752212389,F
4.58715596330275,8.40336134453782,8.84955752212389,F
4.20168067226891,9.9009900990099,8.84955752212389,F
4.3859649122807,9.00900900900901,8.13008130081301,F
4.58715596330275,8.40336134453782,8.84955752212389,F
4.03225806451613,9.00900900900901,8.13008130081301,F
4.20168067226891,9.9009900990099,8.84955752212389,F
2.28310502283105,3.21543408360129,6.13496932515337,F
5.61797752808989,9.9009900990099,8.84955752212389,F
5.61797752808989,9.9009900990099,8.84955752212389,F
2.61780104712042,2.78551532033426,2.80112044817927,F
3.59712230215827,9.9009900990099,8.84955752212389,F
4.58715596330275,8.40336134453782,8.84955752212389,F
4.58715596330275,8.40336134453782,8.84955752212389,F
2.28310502283105,3.21543408360129,6.13496932515337,F
5.61797752808989,9.9009900990099,8.84955752212389,F
2.61780104712042,2.78551532033426,2.80112044817927,F
4.58715596330275,8.40336134453782,8.84955752212389,F
5.61797752808989,9.9009900990099,8.84955752212389,F
4.03225806451613,9.9009900990099,8.84955752212389,F
5.61797752808989,9.9009900990099,8.84955752212389,F
4.20168067226891,9.9009900990099,8.84955752212389,F
4.20168067226891,2.93255131964809,8.13008130081301,F
4.20168067226891,2.93255131964809,8.13008130081301,F
4.58715596330275,3.21543408360129,8.84955752212389,F
6.75675675675676,5.84795321637427,9.70873786407767,F
5.05050505050505,3.690036900369,8.13008130081301,F
7.2463768115942,6.2111801242236,8.13008130081301,F
7.8125,7.09219858156028,8.84955752212389,F
7.8125,7.09219858156028,8.84955752212389,F
8.19672131147541,5.84795321637427,6.99300699300699,F
7.2463768115942,6.2111801242236,8.13008130081301,F
7.2463768115942,6.2111801242236,8.13008130081301,F
7.2463768115942,6.2111801242236,8.13008130081301,F
4.58715596330275,3.11526479750779,8.13008130081301,F
7.2463768115942,6.62251655629139,8.84955752212389,F
5.61797752808989,5.23560209424084,7.5187969924812,F
6.75675675675676,5.84795321637427,9.70873786407767,F
8.92857142857143,6.2111801242236,8.13008130081301,F
8.19672131147541,7.75193798449612,9.70873786407767,F
2.61780104712042,2.78551532033426,2.80112044817927,F
