0,1,2,3,4,5,6,7,8,9,10,11
0.0232558139534884,43,1,7.04225352112676,5.58659217877095,5.0761421319797,1,8,1,6,1,T
0.0294117647058824,34,0,7.57575757575758,7.75193798449612,7.8740157480315,0,6,1,6,1,T
0.0303030303030303,33,0,6.17283950617284,7.19424460431655,7.8740157480315,0,6,2,2,1,T
0.0512820512820513,39,0,8.19672131147541,7.19424460431655,6.36942675159236,0,8,2,3,3,T
0.0526315789473684,38,0,9.80392156862745,9.9009900990099,8.13008130081301,0,6,2,1,3,T
0.0625,32,0,9.25925925925926,7.63358778625954,8.84955752212389,0,6,5,5,1,T
0.03125,32,0,9.80392156862745,9.9009900990099,6.80272108843537,0,6,1,2,0,T
0.027027027027027,37,0,7.57575757575758,9.1743119266055,9.34579439252336,0,6,4,4,1,T
0.0512820512820513,39,0,8.47457627118644,7.63358778625954,8.84955752212389,0,6,1,7,2,T
0.0606060606060606,33,0,9.80392156862745,8.26446280991736,9.70873786407767,0,6,2,3,2,T
0.0307692307692308,65,0,6.32911392405063,6.2111801242236,4.69483568075117,0,8,2,6,2,T
0.027027027027027,37,0,7.57575757575758,6.28930817610063,7.2992700729927,0,8,0,3,2,T
0.0307692307692308,65,0,6.32911392405063,6.2111801242236,4.69483568075117,0,8,1,4,3,T
0.0307692307692308,65,0,6.32911392405063,6.2111801242236,4.69483568075117,0,8,4,2,4,T
0.0487804878048781,41,0,7.2463768115942,6.62251655629139,7.5187969924812,0,6,4,7,0,T
0.0136986301369863,73,0,8.19672131147541,9.9009900990099,5.3475935828877,0,8,4,8,0,T
0.0555555555555556,36,0,7.8125,7.09219858156028,8.13008130081301,0,6,2,4,3,T
0.037037037037037,27,0,7.57575757575758,7.19424460431655,6.36942675159236,0,6,3,4,2,T
0.0344827586206897,29,0,7.57575757575758,6.71140939597315,6.80272108843537,0,6,6,2,2,T
0.0285714285714286,35,0,7.57575757575758,8.40336134453782,8.54700854700855,0,6,2,6,1,T
0.0192307692307692,52,0,6.57894736842105,6.71140939597315,6.36942675159236,0,8,5,4,0,T
0.0392156862745098,51,0,9.25925925925926,6.62251655629139,8.54700854700855,0,8,4,7,4,T
0.0307692307692308,65,0,5.31914893617021,7.09219858156028,6.5359477124183,0,8,6,4,4,T
0.032258064516129,31,0,7.04225352112676,7.19424460431655,6.36942675159236,0,6,1,4,2,T
0.0645161290322581,31,0,8.92857142857143,9.1743119266055,9.34579439252336,0,6,3,1,0,T
0.0303030303030303,66,0,7.8125,7.63358778625954,5.46448087431694,0,8,4,8,0,T
0.0232558139534884,43,1,7.04225352112676,5.58659217877095,5.0761421319797,1,8,3,6,1,T
0.0625,32,0,8.92857142857143,7.19424460431655,7.2992700729927,0,6,2,1,2,T
0.0666666666666667,30,0,8.19672131147541,8.26446280991736,9.70873786407767,0,6,0,3,1,T
0.0689655172413793,29,0,8.19672131147541,8.26446280991736,9.70873786407767,0,6,0,2,0,T
0.0476190476190476,42,0,8.19672131147541,7.19424460431655,6.80272108843537,0,8,1,3,3,T
0.0571428571428571,35,0,8.19672131147541,7.19424460431655,6.36942675159236,0,8,2,5,3,T
0.0123456790123457,81,0,6.17283950617284,5.0251256281407,7.2992700729927,0,12,2,2,6,T
0.0476190476190476,42,0,8.19672131147541,7.19424460431655,6.36942675159236,0,10,3,5,1,T
0.025,80,0,6.32911392405063,8.26446280991736,6.13496932515337,0,6,5,13,6,T
0.0344827586206897,29,0,8.92857142857143,7.75193798449612,5.98802395209581,0,6,1,4,0,T
0.0666666666666667,30,0,7.04225352112676,7.19424460431655,7.2992700729927,0,6,1,0,1,T
0.0526315789473684,38,0,7.8125,7.09219858156028,8.13008130081301,0,6,5,4,3,T
0.0303030303030303,66,0,6.32911392405063,6.2111801242236,4.69483568075117,0,8,2,4,4,T
0.0307692307692308,65,0,7.8125,7.63358778625954,5.46448087431694,0,8,2,8,1,T
0.0526315789473684,38,0,7.8125,7.09219858156028,8.13008130081301,0,6,6,4,2,T
0.0363636363636364,55,0,5.95238095238095,5.84795321637427,9.34579439252336,0,8,2,7,2,T
0.0138888888888889,144,0,8.92857142857143,7.19424460431655,7.2992700729927,0,6,14,11,8,T
0.0571428571428571,35,0,8.92857142857143,7.19424460431655,7.2992700729927,0,6,3,3,3,T
0.0303030303030303,66,0,7.8125,7.63358778625954,5.46448087431694,0,8,4,8,0,T
0.0512820512820513,39,0,8.47457627118644,7.63358778625954,8.84955752212389,0,6,2,6,2,T
0.05,40,0,8.19672131147541,7.19424460431655,6.36942675159236,0,8,3,5,1,T
0.0212765957446809,47,0,2.61780104712042,2.78551532033426,2.80112044817927,0,6,2,0,2,T
0.0677966101694915,59,0,2.61780104712042,2.78551532033426,2.80112044817927,0,6,1,3,7,T
0.0188679245283019,53,0,4.20168067226891,5.52486187845304,8.54700854700855,0,6,1,3,4,T
0.0454545454545455,22,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,2,0,0,T
0.387096774193548,31,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,1,1,1,T
0.0158730158730159,63,0,4.58715596330275,8.40336134453782,8.84955752212389,1,8,4,3,6,T
0.0178571428571429,112,0,2.28310502283105,3.21543408360129,6.13496932515337,0,12,11,9,2,T
0.0125,80,0,3.47222222222222,5.23560209424084,5.46448087431694,1,10,2,6,2,T
0.0566037735849057,53,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,2,5,0,T
0.0428571428571429,70,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,6,5,5,T
0.0078740157480315,127,0,8.47457627118644,1.44717800289436,1.230012300123,0,6,1,12,2,T
0.0394736842105263,76,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,4,11,0,F
0.0769230769230769,13,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,0,0,0,F
0.0769230769230769,13,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,0,0,0,F
0.0120481927710843,83,0,2.61780104712042,2.78551532033426,2.80112044817927,0,6,5,2,2,F
0.0120481927710843,83,0,2.61780104712042,2.78551532033426,2.80112044817927,0,6,5,2,2,F
0,11,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,0,2,1,F
0,11,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,0,2,1,F
0.013986013986014,143,0,2.61780104712042,2.78551532033426,2.80112044817927,0,6,4,16,6,F
0,63,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,3,5,8,F
0.1875,48,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,0,2,2,F
0.0188679245283019,53,0,7.04225352112676,6.71140939597315,8.13008130081301,0,8,2,3,4,F
0.021978021978022,91,0,2.61780104712042,2.78551532033426,2.80112044817927,0,8,3,5,7,F
0.0350877192982456,57,0,2.61780104712042,2.78551532033426,2.80112044817927,0,6,2,3,4,F
0,110,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,6,10,10,F
0.0617283950617284,81,0,2.61780104712042,2.78551532033426,2.80112044817927,0,12,9,2,5,F
0.0540540540540541,37,0,2.61780104712042,2.78551532033426,2.80112044817927,0,10,4,3,0,F
0.0078740157480315,127,0,8.47457627118644,1.44717800289436,1.230012300123,0,6,1,12,2,F
0.0540540540540541,37,0,2.61780104712042,2.78551532033426,2.80112044817927,0,10,4,3,0,F
0.0078740157480315,127,0,8.47457627118644,1.44717800289436,1.230012300123,0,6,1,12,2,F
0.0428571428571429,70,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,6,5,5,F
0.0576923076923077,52,0,5.31914893617021,6.2111801242236,3.80228136882129,0,6,4,4,1,F
0.0394736842105263,76,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,4,11,0,F
0.0454545454545455,22,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,2,0,0,F
0.387096774193548,31,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,1,1,1,F
0.0309278350515464,97,0,3.87596899224806,9.00900900900901,2.54452926208651,0,6,4,6,4,F
0.0714285714285714,14,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,0,0,0,F
0.0714285714285714,14,1,2.61780104712042,2.78551532033426,2.80112044817927,0,4,0,0,0,F
0,143,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,11,11,2,F
0,125,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,4,6,7,F
0,110,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,6,11,2,F
0.0227272727272727,132,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,2,16,3,F
0.0977443609022556,133,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,12,0,7,F
0.0220588235294118,136,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,5,6,7,F
0.380952380952381,126,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,11,11,7,F
0,137,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,9,10,3,F
0,131,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,7,3,13,F
0.448598130841121,107,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,5,3,5,F
0,149,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,8,6,F
0.0202702702702703,148,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,8,4,7,F
0.541284403669725,109,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,4,3,3,F
0.0416666666666667,144,0,2.61780104712042,2.78551532033426,2.80112044817927,0,8,16,8,6,F
0.0380952380952381,105,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,15,2,1,F
0.0260869565217391,115,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,2,12,3,F
0,133,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,4,15,6,F
0,122,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,8,7,9,F
0,136,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,9,5,8,F
0.0275229357798165,109,0,2.61780104712042,2.78551532033426,2.80112044817927,0,8,5,20,0,F
0.661971830985915,142,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,6,8,9,F
0,129,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,4,11,4,F
0.053030303030303,132,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,9,12,4,F
0,102,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,4,9,F
0,148,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,12,11,3,F
0.0241935483870968,124,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,10,5,6,F
0.129770992366412,131,0,2.61780104712042,2.78551532033426,2.80112044817927,0,6,12,4,5,F
0.0915492957746479,142,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,5,11,9,F
0,126,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,8,10,6,F
0.0660377358490566,106,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,10,4,9,F
0.0218978102189781,137,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,10,2,5,F
0.0894308943089431,123,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,10,6,5,F
0.0178571428571429,112,0,2.28310502283105,3.21543408360129,6.13496932515337,0,12,11,9,2,F
0,125,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,5,9,6,F
0.00813008130081301,123,1,9.80392156862745,6.62251655629139,5.3475935828877,1,14,6,17,5,F
0,149,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,13,18,7,F
0.037593984962406,133,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,12,7,10,F
0,110,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,9,7,5,F
0,126,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,5,11,2,F
0.19047619047619,147,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,9,11,5,F
0,126,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,8,8,F
0.528571428571429,140,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,9,5,14,F
0,117,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,6,11,4,F
0,113,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,7,5,8,F
0.0551724137931034,145,0,2.61780104712042,2.78551532033426,2.80112044817927,0,6,17,9,4,F
0.286713286713287,143,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,5,10,7,F
0.0238095238095238,126,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,6,8,10,F
0.53125,128,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,10,4,10,F
0.31304347826087,115,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,1,10,8,F
0.0689655172413793,116,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,1,12,7,F
0,145,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,4,3,17,F
0.295774647887324,142,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,7,13,7,F
0,106,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,6,8,3,F
0.00740740740740741,135,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,10,4,13,F
0,143,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,13,15,F
0,123,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,1,13,F
0,103,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,1,11,6,F
0.134920634920635,126,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,4,8,11,F
0,124,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,9,3,18,F
0,125,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,16,7,F
0,106,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,4,6,6,F
0,145,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,9,13,3,F
0,150,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,13,14,8,F
0,132,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,11,6,1,F
0,137,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,5,2,12,F
0,122,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,2,17,4,F
0.104838709677419,124,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,8,11,4,F
0.645390070921986,141,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,11,17,10,F
0,121,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,4,16,1,F
0.173076923076923,104,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,14,7,5,F
0.0198675496688742,151,0,2.61780104712042,2.78551532033426,2.80112044817927,0,8,14,5,9,F
0.610294117647059,136,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,11,6,6,F
0,113,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,10,5,5,F
0.0264900662251656,151,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,10,7,8,F
0,136,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,15,7,2,F
0.0252100840336134,119,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,8,7,6,F
0,116,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,11,9,4,F
0,111,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,5,3,7,F
0,130,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,6,11,12,F
0,112,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,12,6,7,F
0.323529411764706,102,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,13,5,6,F
0.0283018867924528,106,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,1,5,7,F
0,115,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,10,5,0,F
0.446601941747573,103,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,9,7,6,F
0,128,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,4,18,6,F
0,139,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,5,10,12,F
0.00847457627118644,118,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,7,7,2,F
0.00793650793650794,126,1,2.61780104712042,2.78551532033426,2.80112044817927,0,20,9,9,13,F
0,105,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,11,6,8,F
0.0654205607476635,107,0,2.61780104712042,2.78551532033426,2.80112044817927,0,4,6,2,8,F
0.0518518518518519,135,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,15,11,5,F
0.0222222222222222,135,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,2,7,3,F
0.0806451612903226,124,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,9,10,7,F
0,128,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,7,10,7,F
0,147,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,10,11,13,F
0,121,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,3,6,13,F
0,146,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,4,22,9,F
0.214285714285714,140,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,8,11,7,F
0,144,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,3,6,11,F
0.0277777777777778,108,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,8,10,2,F
0.409090909090909,110,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,6,8,8,F
0,135,0,2.61780104712042,2.78551532033426,2.80112044817927,,1,8,4,12,F
0,115,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,9,5,F
0,131,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,12,5,6,F
0,113,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,10,3,F
0,102,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,6,8,9,F
0,151,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,14,11,5,F
0,110,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,4,9,3,F
0.171232876712329,146,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,10,5,12,F
0,124,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,5,8,11,F
0,145,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,7,12,12,F
0,137,0,2.61780104712042,2.78551532033426,2.80112044817927,,0,2,13,12,F
0.53781512605042,119,0,2.61780104712042,2.78551532033426,2.80112044817927,0,2,4,15,2,F
0.107692307692308,130,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,11,8,5,F
0.176470588235294,119,0,2.61780104712042,2.78551532033426,2.80112044817927,0,3,7,2,5,F
